id,song_name,singer,album,release_date,cover_image,spotify_url,popularity,genre,language,language_evidence,source,mood_valence,mood_arousal,mood_danceability,mood_acousticness,artist_text,release_year,text,recommendation_text,emotion_sadness,emotion_joy,emotion_love,emotion_anger,emotion_fear,emotion_surprise,emotion_prob_sadness,emotion_prob_joy,emotion_prob_love,emotion_prob_anger,emotion_prob_fear,emotion_prob_surprise,emotion_label,emotion_confidence,emotion_label_source
1tf2iody5iRLYYPDSBpzRc,Soulmate,"['Badshah', 'Arijit Singh']",Ek Tha Raja,2024-03-18,https://i.scdn.co/image/ab67616d0000b2739bb2d30b01ac2cada8a8ad03,https://open.spotify.com/track/1tf2iody5iRLYYPDSBpzRc,70,bollywood,Hindi,Genre metadata: bollywood → Hindi,spotify_dataset.csv,,,,,Badshah Arijit Singh,2024,Soulmate Ek Tha Raja Badshah Arijit Singh bollywood Hindi,Soulmate Ek Tha Raja bollywood Hindi,0.0,0.0,0.0,0.0,0.0,0.0,0.166667,0.166667,0.166667,0.166667,0.166667,0.166667,unclassified,0.0,metadata/content relevance: weighted lexical evidence + TF-IDF emotion prototype similarity; weak genre cue; not ground-truth song emotion
0gPgdRfB4jdGrlyXS0Vx78,Khuda Jaane,"['Vishal-Shekhar', 'KK', 'Shilpa Rao', 'Anvita Dutt Guptan']",Bachna Ae Haseeno,2008-07-05,https://i.scdn.co/image/ab67616d0000b273a08c7022ea424b2f048b46e9,https://open.spotify.com/track/0gPgdRfB4jdGrlyXS0Vx78,70,bollywood,Hindi,Genre metadata: bollywood → Hindi,spotify_dataset.csv,,,,,Vishal-Shekhar KK Shilpa Rao Anvita Dutt Guptan,2008,Khuda Jaane Bachna Ae Haseeno Vishal-Shekhar KK Shilpa Rao Anvita Dutt Guptan bollywood Hindi,Khuda Jaane Bachna Ae Haseeno bollywood Hindi,0.0,0.0,0.0,0.0,0.0,0.0,0.166667,0.166667,0.166667,0.166667,0.166667,0.166667,unclassified,0.0,metadata/content relevance: weighted lexical evidence + TF-IDF emotion prototype similarity; weak genre cue; not ground-truth song emotion
1WxzZoWBTmB68AtyA6ejBB,Haan Ke Haan,"['Sohail Sen', 'Monali Thakur', 'Kausar Munir']",Maharaj,2024-06-24,https://i.scdn.co/image/ab67616d0000b27328d1993af511ae93aa60b22a,https://open.spotify.com/track/1WxzZoWBTmB68AtyA6ejBB,69,bollywood,Hindi,Genre metadata: bollywood → Hindi,spotify_dataset.csv,,,,,Sohail Sen Monali Thakur Kausar Munir,2024,Haan Ke Haan Maharaj Sohail Sen Monali Thakur Kausar Munir bollywood Hindi,Haan Ke Haan Maharaj bollywood Hindi,0.0,0.0,0.0,0.0,0.0,0.0,0.166667,0.166667,0.166667,0.166667,0.166667,0.166667,unclassified,0.0,metadata/content relevance: weighted lexical evidence + TF-IDF emotion prototype similarity; weak genre cue; not ground-truth song emotion
1hA697u7e1jX2XM8sWA6Uy,Apna Bana Le,"['Sachin-Jigar', 'Arijit Singh', 'Amitabh Bhattacharya']",Bhediya (Original Motion Picture Soundtrack),2022-12-06,https://i.scdn.co/image/ab67616d0000b273b85b4e8fb6ba961aedfde386,https://open.spotify.com/track/1hA697u7e1jX2XM8sWA6Uy,70,bollywood,Hindi,Genre metadata: bollywood → Hindi,spotify_dataset.csv,,,,,Sachin-Jigar Arijit Singh Amitabh Bhattacharya,2022,Apna Bana Le Bhediya (Original Motion Picture Soundtrack) Sachin-Jigar Arijit Singh Amitabh Bhattacharya bollywood Hindi,Apna Bana Le Bhediya (Original Motion Picture Soundtrack) bollywood Hindi,0.0,0.0,0.0,0.0,0.0,0.0,0.166667,0.166667,0.166667,0.166667,0.166667,0.166667,unclassified,0.0,metadata/content relevance: weighted lexical evidence + TF-IDF emotion prototype similarity; weak genre cue; not ground-truth song emotion
36N5awamOX6XX5pQn3aFXZ,"Soni Soni (From ""Ishq Vishk Rebound"")","['Darshan Raval', 'Jonita Gandhi', 'Rochak Kohli', 'Gurpreet Saini']","Soni Soni (From ""Ishq Vishk Rebound"")",2024-05-24,https://i.scdn.co/image/ab67616d0000b273b397e32af8189792fb1513b4,https://open.spotify.com/track/36N5awamOX6XX5pQn3aFXZ,70,bollywood,Hindi,Genre metadata: bollywood → Hindi,spotify_dataset.csv,,,,,Darshan Raval Jonita Gandhi Rochak Kohli Gurpreet Saini,2024,"Soni Soni (From ""Ishq Vishk Rebound"") Soni Soni (From ""Ishq Vishk Rebound"") Darshan Raval Jonita Gandhi Rochak Kohli Gurpreet Saini bollywood Hindi","Soni Soni (From ""Ishq Vishk Rebound"") Soni Soni (From ""Ishq Vishk Rebound"") bollywood Hindi",0.0,0.0,0.1059203355898522,0.0,0.0,0.0,0.114176,0.114176,0.429122,0.114176,0.114176,0.114176,love,0.10592,metadata/content relevance: weighted lexical evidence + TF-IDF emotion prototype similarity; weak genre cue; not ground-truth song emotion
3ygfdwvBJ2Y5XhJiiHFFZE,Maiyya Mainu,['Sachet Tandon'],Jersey (Original Motion Picture Soundtrack),2022-04-26,https://i.scdn.co/image/ab67616d0000b273cce734a98bcb8670fd0db8de,https://open.spotify.com/track/3ygfdwvBJ2Y5XhJiiHFFZE,69,bollywood,Hindi,Genre metadata: bollywood → Hindi,spotify_dataset.csv,,,,,Sachet Tandon,2022,Maiyya Mainu Jersey (Original Motion Picture Soundtrack) Sachet Tandon bollywood Hindi,Maiyya Mainu Jersey (Original Motion Picture Soundtrack) bollywood Hindi,0.0,0.0,0.0,0.0,0.0,0.0,0.166667,0.166667,0.166667,0.166667,0.166667,0.166667,unclassified,0.0,metadata/content relevance: weighted lexical evidence + TF-IDF emotion prototype similarity; weak genre cue; not ground-truth song emotion
1YMLgvsQdE27r30q0fsLeV,Tera Fitoor,['Arijit Singh'],Genius (Original Motion Picture Soundtrack),2018-08-24,https://i.scdn.co/image/ab67616d0000b273b10cd00a5865ea695f322dd7,https://open.spotify.com/track/1YMLgvsQdE27r30q0fsLeV,69,bollywood,Hindi,Genre metadata: bollywood → Hindi,spotify_dataset.csv,,,,,Arijit Singh,2018,Tera Fitoor Genius (Original Motion Picture Soundtrack) Arijit Singh bollywood Hindi,Tera Fitoor Genius (Original Motion Picture Soundtrack) bollywood Hindi,0.0,0.0,0.098,0.0,0.0,0.0,0.118989,0.118989,0.405057,0.118989,0.118989,0.118989,unclassified,0.098,metadata/content relevance: weighted lexical evidence + TF-IDF emotion prototype similarity; weak genre cue; not ground-truth song emotion
7m4CgL81VVIHaaiSxyH922,Desi Kalakaar,['Yo Yo Honey Singh'],Desi Kalakaar,2014-09-26,https://i.scdn.co/image/ab67616d0000b27365ce8c712e4fb894bc88461b,https://open.spotify.com/track/7m4CgL81VVIHaaiSxyH922,69,bollywood,Hindi,Genre metadata: bollywood → Hindi,spotify_dataset.csv,,,,,Yo Yo Honey Singh,2014,Desi Kalakaar Desi Kalakaar Yo Yo Honey Singh bollywood Hindi,Desi Kalakaar Desi Kalakaar bollywood Hindi,0.0,0.0,0.0,0.0,0.0,0.0,0.166667,0.166667,0.166667,0.166667,0.166667,0.166667,unclassified,0.0,metadata/content relevance: weighted lexical evidence + TF-IDF emotion prototype similarity; weak genre cue; not ground-truth song emotion
5thVzD79BxlDTYy0LfHzvu,Zaroor,"['Aparshakti Khurana', 'Savi Kahlon']",Zaroor,2024-05-28,https://i.scdn.co/image/ab67616d0000b27322054feaa2315be6991352e9,https://open.spotify.com/track/5thVzD79BxlDTYy0LfHzvu,69,bollywood,Hindi,Genre metadata: bollywood → Hindi,spotify_dataset.csv,,,,,Aparshakti Khurana Savi Kahlon,2024,Zaroor Zaroor Aparshakti Khurana Savi Kahlon bollywood Hindi,Zaroor Zaroor bollywood Hindi,0.0,0.0,0.0,0.0,0.0,0.0,0.166667,0.166667,0.166667,0.166667,0.166667,0.166667,unclassified,0.0,metadata/content relevance: weighted lexical evidence + TF-IDF emotion prototype similarity; weak genre cue; not ground-truth song emotion
5sUSbJo0brScvv48ZZ1HrQ,O Meri Laila,"['Atif Aslam', 'Jyotica Tangri']",Laila Majnu (Original Motion Picture Soundtrack),2018-10-30,https://i.scdn.co/image/ab67616d0000b273fc8c4535825cdc0bcafde19a,https://open.spotify.com/track/5sUSbJo0brScvv48ZZ1HrQ,69,bollywood,Hindi,Genre metadata: bollywood → Hindi,spotify_dataset.csv,,,,,Atif Aslam Jyotica Tangri,2018,O Meri Laila Laila Majnu (Original Motion Picture Soundtrack) Atif Aslam Jyotica Tangri bollywood Hindi,O Meri Laila Laila Majnu (Original Motion Picture Soundtrack) bollywood Hindi,0.0,0.0,0.098,0.0,0.0,0.0,0.118989,0.118989,0.405057,0.118989,0.118989,0.118989,unclassified,0.098,metadata/content relevance: weighted lexical evidence + TF-IDF emotion prototype similarity; weak genre cue; not ground-truth song emotion
5bQ6oDLqvw8tywmnSmwEyL,Apna Bana Le,"['Sachin-Jigar', 'Arijit Singh', 'Amitabh Bhattacharya']",Bhediya (Original Motion Picture Soundtrack),2022-11-22,https://i.scdn.co/image/ab67616d0000b273c7b32b2ebd1ed948c9e7e5c5,https://open.spotify.com/track/5bQ6oDLqvw8tywmnSmwEyL,69,bollywood,Hindi,Genre metadata: bollywood → Hindi,spotify_dataset.csv,,,,,Sachin-Jigar Arijit Singh Amitabh Bhattacharya,2022,Apna Bana Le Bhediya (Original Motion Picture Soundtrack) Sachin-Jigar Arijit Singh Amitabh Bhattacharya bollywood Hindi,Apna Bana Le Bhediya (Original Motion Picture Soundtrack) bollywood Hindi,0.0,0.0,0.0,0.0,0.0,0.0,0.166667,0.166667,0.166667,0.166667,0.166667,0.166667,unclassified,0.0,metadata/content relevance: weighted lexical evidence + TF-IDF emotion prototype similarity; weak genre cue; not ground-truth song emotion
4Tkb7zsDmsawB7S5TpKQV1,Pehli Dafa,"['Atif Aslam', 'Shiraz Uppal']",Pehli Dafa,2017-01-06,https://i.scdn.co/image/ab67616d0000b273afd2bc3f876235be94c0d36d,https://open.spotify.com/track/4Tkb7zsDmsawB7S5TpKQV1,69,bollywood,Hindi,Genre metadata: bollywood → Hindi,spotify_dataset.csv,,,,,Atif Aslam Shiraz Uppal,2017,Pehli Dafa Pehli Dafa Atif Aslam Shiraz Uppal bollywood Hindi,Pehli Dafa Pehli Dafa bollywood Hindi,0.0,0.0,0.0,0.0,0.0,0.0,0.166667,0.166667,0.166667,0.166667,0.166667,0.166667,unclassified,0.0,metadata/content relevance: weighted lexical evidence + TF-IDF emotion prototype similarity; weak genre cue; not ground-truth song emotion
3t3wsY5IdLVzB9WidegJSU,Jeene Laga Hoon,"['Atif Aslam', 'Shreya Ghoshal', 'Sachin-Jigar']",Ramaiya Vastavaiya (Original Motion Picture Soundtrack),2013-07-19,https://i.scdn.co/image/ab67616d0000b273cab73e6ac9bf4bf3c6931570,https://open.spotify.com/track/3t3wsY5IdLVzB9WidegJSU,70,bollywood,Hindi,Genre metadata: bollywood → Hindi,spotify_dataset.csv,,,,,Atif Aslam Shreya Ghoshal Sachin-Jigar,2013,Jeene Laga Hoon Ramaiya Vastavaiya (Original Motion Picture Soundtrack) Atif Aslam Shreya Ghoshal Sachin-Jigar bollywood Hindi,Jeene Laga Hoon Ramaiya Vastavaiya (Original Motion Picture Soundtrack) bollywood Hindi,0.0,0.0,0.0,0.0,0.0,0.0,0.166667,0.166667,0.166667,0.166667,0.166667,0.166667,unclassified,0.0,metadata/content relevance: weighted lexical evidence + TF-IDF emotion prototype similarity; weak genre cue; not ground-truth song emotion
5Ggb9pKiKcr5vNV9v1e1vs,"Tumhare Hi Rahenge Hum (From ""Stree 2"")","['Sachin-Jigar', 'Varun Jain', 'Shilpa Rao', 'Amitabh Bhattacharya']","Tumhare Hi Rahenge Hum (From ""Stree 2"")",2024-08-06,https://i.scdn.co/image/ab67616d0000b273f507e5b4c73b7b8fba510c28,https://open.spotify.com/track/5Ggb9pKiKcr5vNV9v1e1vs,68,bollywood,Hindi,Genre metadata: bollywood → Hindi,spotify_dataset.csv,,,,,Sachin-Jigar Varun Jain Shilpa Rao Amitabh Bhattacharya,2024,"Tumhare Hi Rahenge Hum (From ""Stree 2"") Tumhare Hi Rahenge Hum (From ""Stree 2"") Sachin-Jigar Varun Jain Shilpa Rao Amitabh Bhattacharya bollywood Hindi","Tumhare Hi Rahenge Hum (From ""Stree 2"") Tumhare Hi Rahenge Hum (From ""Stree 2"") bollywood Hindi",0.0,0.0,0.098,0.0,0.0,0.0,0.118989,0.118989,0.405057,0.118989,0.118989,0.118989,unclassified,0.098,metadata/content relevance: weighted lexical evidence + TF-IDF emotion prototype similarity; weak genre cue; not ground-truth song emotion
2IoZMG3RqiTmsy7Li3zGFg,"Mere Sohneya (From ""Kabir Singh"")","['Sachet Tandon', 'Parampara Tandon', 'Sachet-Parampara']","Mere Sohneya (From ""Kabir Singh"")",2019-06-06,https://i.scdn.co/image/ab67616d0000b2738ae7ce46d1896e3e0fb86e70,https://open.spotify.com/track/2IoZMG3RqiTmsy7Li3zGFg,69,bollywood,Hindi,Genre metadata: bollywood → Hindi,spotify_dataset.csv,,,,,Sachet Tandon Parampara Tandon Sachet-Parampara,2019,"Mere Sohneya (From ""Kabir Singh"") Mere Sohneya (From ""Kabir Singh"") Sachet Tandon Parampara Tandon Sachet-Parampara bollywood Hindi","Mere Sohneya (From ""Kabir Singh"") Mere Sohneya (From ""Kabir Singh"") bollywood Hindi",0.0,0.0,0.0,0.0,0.0,0.0,0.166667,0.166667,0.166667,0.166667,0.166667,0.166667,unclassified,0.0,metadata/content relevance: weighted lexical evidence + TF-IDF emotion prototype similarity; weak genre cue; not ground-truth song emotion
5cgKosPPj5Cs9a2JQufUc1,Ilahi,"['Pritam', 'Arijit Singh']",Yeh Jawaani Hai Deewani,2013-03-30,https://i.scdn.co/image/ab67616d0000b273707ea5b8023ac77d31756ed4,https://open.spotify.com/track/5cgKosPPj5Cs9a2JQufUc1,69,bollywood,Hindi,Genre metadata: bollywood → Hindi,spotify_dataset.csv,,,,,Pritam Arijit Singh,2013,Ilahi Yeh Jawaani Hai Deewani Pritam Arijit Singh bollywood Hindi,Ilahi Yeh Jawaani Hai Deewani bollywood Hindi,0.0,0.0,0.0,0.0,0.0,0.0,0.166667,0.166667,0.166667,0.166667,0.166667,0.166667,unclassified,0.0,metadata/content relevance: weighted lexical evidence + TF-IDF emotion prototype similarity; weak genre cue; not ground-truth song emotion
3tgdOveYac7YMEAQD9sGLf,Bulleya,"['Vishal-Shekhar', 'Papon', 'Irshad Kamil']",Sultan,2016-05-31,https://i.scdn.co/image/ab67616d0000b273b2abfd2439b6c23c3664df87,https://open.spotify.com/track/3tgdOveYac7YMEAQD9sGLf,69,bollywood,Hindi,Genre metadata: bollywood → Hindi,spotify_dataset.csv,,,,,Vishal-Shekhar Papon Irshad Kamil,2016,Bulleya Sultan Vishal-Shekhar Papon Irshad Kamil bollywood Hindi,Bulleya Sultan bollywood Hindi,0.0,0.0,0.0,0.0,0.0,0.0,0.166667,0.166667,0.166667,0.166667,0.166667,0.166667,unclassified,0.0,metadata/content relevance: weighted lexical evidence + TF-IDF emotion prototype similarity; weak genre cue; not ground-truth song emotion
4bD9z9qa4qg9BhryvYWB7c,Kabira,"['Pritam', 'Tochi Raina', 'Rekha Bhardwaj']",Yeh Jawaani Hai Deewani,2013-03-30,https://i.scdn.co/image/ab67616d0000b273707ea5b8023ac77d31756ed4,https://open.spotify.com/track/4bD9z9qa4qg9BhryvYWB7c,69,bollywood,Hindi,Genre metadata: bollywood → Hindi,spotify_dataset.csv,,,,,Pritam Tochi Raina Rekha Bhardwaj,2013,Kabira Yeh Jawaani Hai Deewani Pritam Tochi Raina Rekha Bhardwaj bollywood Hindi,Kabira Yeh Jawaani Hai Deewani bollywood Hindi,0.0,0.0,0.0,0.0,0.0,0.0,0.166667,0.166667,0.166667,0.166667,0.166667,0.166667,unclassified,0.0,metadata/content relevance: weighted lexical evidence + TF-IDF emotion prototype similarity; weak genre cue; not ground-truth song emotion
6t9KM2EQD4H2KbrTgHGYf3,"Taras - From ""Munjya""","['Sachin-Jigar', 'Jasmine Sandlas', 'Amitabh Bhattacharya']","Taras (From ""Munjya"")",2024-05-27,https://i.scdn.co/image/ab67616d0000b2732ddf2619ed72a5996f3bbc82,https://open.spotify.com/track/6t9KM2EQD4H2KbrTgHGYf3,69,bollywood,Hindi,Genre metadata: bollywood → Hindi,spotify_dataset.csv,,,,,Sachin-Jigar Jasmine Sandlas Amitabh Bhattacharya,2024,"Taras - From ""Munjya"" Taras (From ""Munjya"") Sachin-Jigar Jasmine Sandlas Amitabh Bhattacharya bollywood Hindi","Taras - From ""Munjya"" Taras (From ""Munjya"") bollywood Hindi",0.0,0.0,0.0,0.0,0.0,0.0,0.166667,0.166667,0.166667,0.166667,0.166667,0.166667,unclassified,0.0,metadata/content relevance: weighted lexical evidence + TF-IDF emotion prototype similarity; weak genre cue; not ground-truth song emotion
72CkpVdvmc8t28o8I9N32J,Tere Sang Yaara,"['Atif Aslam', 'Manoj Muntashir']",Rustom (Original Motion Picture Soundtrack),2016-07-15,https://i.scdn.co/image/ab67616d0000b2733a2753349e18d67b45e5b24d,https://open.spotify.com/track/72CkpVdvmc8t28o8I9N32J,69,bollywood,Hindi,Genre metadata: bollywood → Hindi,spotify_dataset.csv,,,,,Atif Aslam Manoj Muntashir,2016,Tere Sang Yaara Rustom (Original Motion Picture Soundtrack) Atif Aslam Manoj Muntashir bollywood Hindi,Tere Sang Yaara Rustom (Original Motion Picture Soundtrack) bollywood Hindi,0.0,0.0,0.11670219994441272,0.0,0.0,0.0,0.107519,0.107519,0.462406,0.107519,0.107519,0.107519,love,0.116702,metadata/content relevance: weighted lexical evidence + TF-IDF emotion prototype similarity; weak genre cue; not ground-truth song emotion
32765xcLM1fd6wQIpkN9A0,Hasi - Male Version,"['Ami Mishra', 'Kunaal Vermaa']",Hamari Adhuri Kahani (Original Motion Picture Soundtrack),2015-05-21,https://i.scdn.co/image/ab67616d0000b273b0f9ceb59927ab76fe6269be,https://open.spotify.com/track/32765xcLM1fd6wQIpkN9A0,69,bollywood,Hindi,Genre metadata: bollywood → Hindi,spotify_dataset.csv,,,,,Ami Mishra Kunaal Vermaa,2015,Hasi - Male Version Hamari Adhuri Kahani (Original Motion Picture Soundtrack) Ami Mishra Kunaal Vermaa bollywood Hindi,Hasi - Male Version Hamari Adhuri Kahani (Original Motion Picture Soundtrack) bollywood Hindi,0.0,0.0,0.0,0.0,0.0,0.0,0.166667,0.166667,0.166667,0.166667,0.166667,0.166667,unclassified,0.0,metadata/content relevance: weighted lexical evidence + TF-IDF emotion prototype similarity; weak genre cue; not ground-truth song emotion
72zHuDxFQTjbL51qJQSA7j,"Ranjha (From ""Shershaah"")","['Jasleen Royal', 'B Praak', 'Romy']","Ranjha (From ""Shershaah"")",2021-08-05,https://i.scdn.co/image/ab67616d0000b27309426d9ae9d8d981735ebc5e,https://open.spotify.com/track/72zHuDxFQTjbL51qJQSA7j,69,bollywood,Hindi,Genre metadata: bollywood → Hindi,spotify_dataset.csv,,,,,Jasleen Royal B Praak Romy,2021,"Ranjha (From ""Shershaah"") Ranjha (From ""Shershaah"") Jasleen Royal B Praak Romy bollywood Hindi","Ranjha (From ""Shershaah"") Ranjha (From ""Shershaah"") bollywood Hindi",0.0,0.0,0.11678998384817403,0.0,0.0,0.0,0.107464,0.107464,0.462679,0.107464,0.107464,0.107464,love,0.11679,metadata/content relevance: weighted lexical evidence + TF-IDF emotion prototype similarity; weak genre cue; not ground-truth song emotion
1smFN2CLqGROu0J0UyvDfL,Shayad,"['Pritam', 'Arijit Singh']",Love Aaj Kal (Original Motion Picture Soundtrack),2020-02-14,https://i.scdn.co/image/ab67616d0000b273095191f6b96fd9eff585befc,https://open.spotify.com/track/1smFN2CLqGROu0J0UyvDfL,69,bollywood,Hindi,Genre metadata: bollywood → Hindi,spotify_dataset.csv,,,,,Pritam Arijit Singh,2020,Shayad Love Aaj Kal (Original Motion Picture Soundtrack) Pritam Arijit Singh bollywood Hindi,Shayad Love Aaj Kal (Original Motion Picture Soundtrack) bollywood Hindi,0.0,0.0,0.003557693193031448,0.0,0.0,0.0,0.165413,0.165413,0.172935,0.165413,0.165413,0.165413,unclassified,0.003558,metadata/content relevance: weighted lexical evidence + TF-IDF emotion prototype similarity; weak genre cue; not ground-truth song emotion
1mQUEvGR7Sbt2OCz2gFrdx,"Aayi Nai (From ""Stree 2"")","['Sachin-Jigar', 'Pawan Singh', 'Simran Choudhary', 'Divya Kumar', 'Amitabh Bhattacharya']","Aayi Nai (From ""Stree 2"")",2024-08-01,https://i.scdn.co/image/ab67616d0000b273c617a7ebd0cfe5bdbb26d262,https://open.spotify.com/track/1mQUEvGR7Sbt2OCz2gFrdx,68,bollywood,Hindi,Genre metadata: bollywood → Hindi,spotify_dataset.csv,,,,,Sachin-Jigar Pawan Singh Simran Choudhary Divya Kumar Amitabh Bhattacharya,2024,"Aayi Nai (From ""Stree 2"") Aayi Nai (From ""Stree 2"") Sachin-Jigar Pawan Singh Simran Choudhary Divya Kumar Amitabh Bhattacharya bollywood Hindi","Aayi Nai (From ""Stree 2"") Aayi Nai (From ""Stree 2"") bollywood Hindi",0.0,0.0,0.0,0.0,0.0,0.0,0.166667,0.166667,0.166667,0.166667,0.166667,0.166667,unclassified,0.0,metadata/content relevance: weighted lexical evidence + TF-IDF emotion prototype similarity; weak genre cue; not ground-truth song emotion
18YHbIhrleUkKKj2DvEp79,Zara Sa,"['Pritam', 'KK']",Jannat (Original Motion Picture Soundtrack),2008-03-07,https://i.scdn.co/image/ab67616d0000b273727d531901c07a499498c544,https://open.spotify.com/track/18YHbIhrleUkKKj2DvEp79,68,bollywood,Hindi,Genre metadata: bollywood → Hindi,spotify_dataset.csv,,,,,Pritam KK,2008,Zara Sa Jannat (Original Motion Picture Soundtrack) Pritam KK bollywood Hindi,Zara Sa Jannat (Original Motion Picture Soundtrack) bollywood Hindi,0.0,0.0,0.0,0.0,0.0,0.0,0.166667,0.166667,0.166667,0.166667,0.166667,0.166667,unclassified,0.0,metadata/content relevance: weighted lexical evidence + TF-IDF emotion prototype similarity; weak genre cue; not ground-truth song emotion
3yV2c3cYhkAwSsxAq6nRiv,Mann Mera,['Gajendra Verma'],Table No. 21 (Original Motion Picture Soundtrack),2012-12-21,https://i.scdn.co/image/ab67616d0000b273f628e4136d9d0e2d8dff4fee,https://open.spotify.com/track/3yV2c3cYhkAwSsxAq6nRiv,69,bollywood,Hindi,Genre metadata: bollywood → Hindi,spotify_dataset.csv,,,,,Gajendra Verma,2012,Mann Mera Table No. 21 (Original Motion Picture Soundtrack) Gajendra Verma bollywood Hindi,Mann Mera Table No. 21 (Original Motion Picture Soundtrack) bollywood Hindi,0.0,0.0,0.098,0.0,0.0,0.0,0.118989,0.118989,0.405057,0.118989,0.118989,0.118989,unclassified,0.098,metadata/content relevance: weighted lexical evidence + TF-IDF emotion prototype similarity; weak genre cue; not ground-truth song emotion
209QxKVJzh2FLUmZHpYs4m,God Damn,"['Badshah', 'Karan Aujla', 'Hiten']",Ek Tha Raja,2024-03-18,https://i.scdn.co/image/ab67616d0000b2739bb2d30b01ac2cada8a8ad03,https://open.spotify.com/track/209QxKVJzh2FLUmZHpYs4m,69,bollywood,Hindi,Genre metadata: bollywood → Hindi,spotify_dataset.csv,,,,,Badshah Karan Aujla Hiten,2024,God Damn Ek Tha Raja Badshah Karan Aujla Hiten bollywood Hindi,God Damn Ek Tha Raja bollywood Hindi,0.0,0.0,0.0,0.0,0.0,0.0,0.166667,0.166667,0.166667,0.166667,0.166667,0.166667,unclassified,0.0,metadata/content relevance: weighted lexical evidence + TF-IDF emotion prototype similarity; weak genre cue; not ground-truth song emotion
52itZ0w0CydihB2JCZEIft,Pee Loon,"['Pritam', 'Mohit Chauhan', 'Irshad Kamil']",Once Upon A Time In Mumbaai,2010-06-29,https://i.scdn.co/image/ab67616d0000b273df934f4de5f8dd46f8d75f5f,https://open.spotify.com/track/52itZ0w0CydihB2JCZEIft,69,bollywood,Hindi,Genre metadata: bollywood → Hindi,spotify_dataset.csv,,,,,Pritam Mohit Chauhan Irshad Kamil,2010,Pee Loon Once Upon A Time In Mumbaai Pritam Mohit Chauhan Irshad Kamil bollywood Hindi,Pee Loon Once Upon A Time In Mumbaai bollywood Hindi,0.0,0.0,0.0,0.0,0.0,0.0,0.166667,0.166667,0.166667,0.166667,0.166667,0.166667,unclassified,0.0,metadata/content relevance: weighted lexical evidence + TF-IDF emotion prototype similarity; weak genre cue; not ground-truth song emotion
1y1rQTkWmrZdJmjwuK07GC,"Kaise Hua (From ""Kabir Singh"")","['Vishal Mishra', 'Manoj Muntashir']","Kaise Hua (From ""Kabir Singh"")",2019-06-13,https://i.scdn.co/image/ab67616d0000b273ce1f4349305971b5beb75fcd,https://open.spotify.com/track/1y1rQTkWmrZdJmjwuK07GC,68,bollywood,Hindi,Genre metadata: bollywood → Hindi,spotify_dataset.csv,,,,,Vishal Mishra Manoj Muntashir,2019,"Kaise Hua (From ""Kabir Singh"") Kaise Hua (From ""Kabir Singh"") Vishal Mishra Manoj Muntashir bollywood Hindi","Kaise Hua (From ""Kabir Singh"") Kaise Hua (From ""Kabir Singh"") bollywood Hindi",0.0,0.0,0.0,0.0,0.0,0.0,0.166667,0.166667,0.166667,0.166667,0.166667,0.166667,unclassified,0.0,metadata/content relevance: weighted lexical evidence + TF-IDF emotion prototype similarity; weak genre cue; not ground-truth song emotion
